Metadata_Perturbation,Cell_Time,Metadata_broad_sample,mAP,adjusted_mAP
compound,U2OS_long,BRD-A63310107-001-04-8,0.5366161616161615,0.2263422688422691
compound,U2OS_long,BRD-A63444178-001-01-5,0.5436061507936507,0.23333225801975827
compound,U2OS_long,BRD-A64173453-015-03-1,0.1316465368586512,-0.17862735591524131
compound,U2OS_long,BRD-A65597028-003-08-1,0.14665061326776097,-0.1636232795061315
compound,U2OS_long,BRD-A69636825-003-04-7,0.07309268828613094,-0.23718120448776156
compound,U2OS_long,BRD-A69651145-003-11-4,0.773611111111111,0.46333721833721864
compound,U2OS_long,BRD-A72351335-001-04-5,0.9791666666666666,0.6688927738927741
compound,U2OS_long,BRD-A72483914-001-03-7,0.33424617393270645,0.023972281158813932
compound,U2OS_long,BRD-A72767275-003-01-6,0.5648809523809524,0.25460705960705987
compound,U2OS_long,BRD-A74391928-051-03-9,0.4572790473953265,0.147005154621434
compound,U2OS_long,BRD-A82396632-008-30-8,0.7023809523809523,0.3921070596070599
compound,U2OS_long,BRD-A83029242-001-06-1,0.5470238095238096,0.23674991674991702
compound,U2OS_long,BRD-A84687895-001-03-2,0.2972447691197691,-0.013029123654123377
compound,U2OS_long,BRD-A85242401-001-11-5,0.6338141025641025,0.32354020979021003
compound,U2OS_long,BRD-A86665761-001-01-1,0.5675324675324676,0.25725857475857505
compound,U2OS_long,BRD-A89164055-001-03-3,0.08370889374430557,-0.22656499902958693
compound,U2OS_long,BRD-A91008255-003-24-8,0.2947703440350499,-0.015503548738842597
compound,U2OS_long,BRD-A91822151-001-05-0,0.09010698851750759,-0.2201669042563849
compound,U2OS_long,BRD-A93477898-001-04-2,0.23305521926133527,-0.07721867351255723
compound,U2OS_long,BRD-A99888680-001-05-3,0.22420564185270067,-0.08606825092119183
compound,U2OS_long,BRD-K00259736-001-16-4,1.0,0.6897261072261075
compound,U2OS_long,BRD-K01666412-001-02-0,0.29375,-0.016523892773892504
compound,U2OS_long,BRD-K01824976-300-02-9,1.0,0.6897261072261075
compound,U2OS_long,BRD-K01825589-310-02-9,0.16028183561078296,-0.14999205716310954
compound,U2OS_long,BRD-K01825660-322-01-9,0.20878720504006545,-0.10148668773382705
compound,U2OS_long,BRD-K01825690-065-01-9,0.12802873706406315,-0.18224515570982935
compound,U2OS_long,BRD-K01826724-003-07-9,0.10421984813432182,-0.20605404463957067
compound,U2OS_long,BRD-K02490038-236-03-8,0.13026635489166957,-0.18000753788222293
compound,U2OS_long,BRD-K02554563-001-01-6,0.5236335302124775,0.21335963743858505
compound,U2OS_long,BRD-K03109492-001-02-2,1.0,0.6897261072261075
compound,U2OS_long,BRD-K03155172-001-03-0,0.3317689255189255,0.02149503274503301
compound,U2OS_long,BRD-K03406345-001-21-1,0.8974539241814087,0.6186266505812478
compound,U2OS_long,BRD-K03601870-001-01-2,1.0,0.6897261072261075
compound,U2OS_long,BRD-K04210847-001-21-9,0.17455274844980728,-0.13572114432408522
compound,U2OS_long,BRD-K05531427-001-01-7,1.0,0.6897261072261075
compound,U2OS_long,BRD-K05878375-236-05-7,0.9666666666666667,0.6563927738927742
compound,U2OS_long,BRD-K06426971-001-02-7,1.0,0.6897261072261075
compound,U2OS_long,BRD-K06674495-334-04-0,0.6491414835164835,0.338867590742591
compound,U2OS_long,BRD-K06890060-001-09-1,0.21812968556122714,-0.09214420721266536
compound,U2OS_long,BRD-K07442505-001-03-6,0.46640338827838823,0.15612949550449576
compound,U2OS_long,BRD-K07762753-001-05-1,0.7151027077497666,0.4048288149758741
compound,U2OS_long,BRD-K07881437-001-03-8,0.910529476942292,0.6317022033421311
compound,U2OS_long,BRD-K08893438-001-06-4,1.0,0.6897261072261075
compound,U2OS_long,BRD-K08953028-001-09-6,0.23501557433009046,-0.07525831844380204
compound,U2OS_long,BRD-K09143580-001-01-0,0.8486111111111111,0.5383372183372186
compound,U2OS_long,BRD-K09295674-001-09-8,0.45588624338624334,0.14561235061235087
compound,U2OS_long,BRD-K09338665-001-08-9,0.39987674362674364,0.08960285085285111
compound,U2OS_long,BRD-K09787262-001-02-7,0.422231240981241,0.11195734820734846
compound,U2OS_long,BRD-K10670311-001-17-1,0.44739858095121254,0.13712468817732004
compound,U2OS_long,BRD-K10843433-001-23-5,0.13533354339805953,-0.17494034937583297
compound,U2OS_long,BRD-K11558771-001-13-9,0.3921491702741703,0.08187527750027776
compound,U2OS_long,BRD-K11796549-001-05-2,0.09999203640701079,-0.2102818563668817
compound,U2OS_long,BRD-K12102668-001-25-5,0.14561138457221376,-0.16466250820167874
compound,U2OS_long,BRD-K12502280-001-11-4,1.0,0.6897261072261075
compound,U2OS_long,BRD-K13094524-001-04-2,0.5208894064872326,0.21061551371334009
compound,U2OS_long,BRD-K13533483-001-16-2,1.0,0.6897261072261075
compound,U2OS_long,BRD-K14560436-001-01-4,1.0,0.6897261072261075
compound,U2OS_long,BRD-K14681867-001-01-6,0.35558989621489623,0.045316003441003706
compound,U2OS_long,BRD-K15179513-001-04-2,1.0,0.6897261072261075
compound,U2OS_long,BRD-K15502390-001-20-9,0.5339912280701754,0.2237173352962829
compound,U2OS_long,BRD-K15819326-001-01-6,0.6077967171717171,0.2975228243978246
compound,U2OS_long,BRD-K16444452-001-09-1,0.48452380952380947,0.174249916749917
compound,U2OS_long,BRD-K16472653-001-01-6,0.45313228438228437,0.14285839160839187
compound,U2OS_long,BRD-K16542329-001-16-8,0.35349812224812227,0.04322422947422975
compound,U2OS_long,BRD-K16730910-001-07-3,1.0,0.6897261072261075
compound,U2OS_long,BRD-K16761703-001-03-8,1.0,0.6897261072261075
compound,U2OS_long,BRD-K16803204-001-01-6,0.9375,0.6272261072261075
compound,U2OS_long,BRD-K16810791-001-01-0,0.0907289073841098,-0.2195449853897827
compound,U2OS_long,BRD-K17849083-001-32-9,0.19952731092436976,-0.11074658184952275
compound,U2OS_long,BRD-K18131774-001-18-4,0.3260146103896104,0.01574071761571788
compound,U2OS_long,BRD-K18289362-001-02-2,0.2460636109377528,-0.0642102818361397
compound,U2OS_long,BRD-K18895904-001-16-1,0.6283730158730159,0.31809912309912336
compound,U2OS_long,BRD-K19227686-001-18-6,0.16595309372527114,-0.14432079904862136
compound,U2OS_long,BRD-K19333160-001-01-3,1.0,0.6897261072261075
compound,U2OS_long,BRD-K19477839-001-07-6,0.15534063148479627,-0.15493326128909624
compound,U2OS_long,BRD-K19975102-001-01-2,1.0,0.6897261072261075
compound,U2OS_long,BRD-K20093108-001-02-3,0.1541170634920635,-0.156156829281829
compound,U2OS_long,BRD-K20897876-001-11-8,0.06320630649130345,-0.24706758628258904
compound,U2OS_long,BRD-K20986415-001-02-6,1.0,0.6897261072261075
compound,U2OS_long,BRD-K21528677-001-04-4,0.9791666666666666,0.6688927738927741
compound,U2OS_long,BRD-K21728777-001-02-3,1.0,0.6897261072261075
compound,U2OS_long,BRD-K22134346-001-22-3,1.0,0.6897261072261075
compound,U2OS_long,BRD-K22149900-001-06-2,0.9458333333333333,0.6355594405594408
compound,U2OS_long,BRD-K22482860-001-20-6,0.1902619611771247,-0.12001193159676779
compound,U2OS_long,BRD-K23363278-001-02-1,0.9129696196660483,0.6341423460658874
compound,U2OS_long,BRD-K23913458-001-20-7,0.21415237955485633,-0.09612151321903617
compound,U2OS_long,BRD-K24282351-001-01-4,0.2271122722593311,-0.08316162051456141
compound,U2OS_long,BRD-K24283677-001-01-9,0.11838598386538055,-0.19188790890851196
compound,U2OS_long,BRD-K24616672-003-20-1,0.5678571428571428,0.25758325008325034
compound,U2OS_long,BRD-K24696047-001-02-3,1.0,0.6897261072261075
compound,U2OS_long,BRD-K25243230-001-01-2,0.1309727110373662,-0.17930118173652632
compound,U2OS_long,BRD-K25244359-066-02-6,0.47560617487088075,0.16533228209698825
compound,U2OS_long,BRD-K25311561-001-10-7,0.8958333333333333,0.5855594405594408
compound,U2OS_long,BRD-K25412176-001-01-9,1.0,0.7211727263998391
compound,U2OS_long,BRD-K26439554-001-01-3,0.7375,0.4272261072261075
compound,U2OS_long,BRD-K26514105-001-01-7,0.8075396825396826,0.49726578976579006
compound,U2OS_long,BRD-K26521938-001-07-2,0.7164152840623429,0.4061413912884504
compound,U2OS_long,BRD-K26970495-001-02-7,0.8222222222222222,0.5119483294483297
compound,U2OS_long,BRD-K26989966-001-04-3,1.0,0.6897261072261075
compound,U2OS_long,BRD-K27539181-001-08-5,0.09210132510248609,-0.21817256767140641
compound,U2OS_long,BRD-K28132190-001-02-0,1.0,0.6897261072261075
compound,U2OS_long,BRD-K29151923-001-01-5,0.19314943512171956,-0.11712445765217296
compound,U2OS_long,BRD-K29322660-001-01-9,0.16604278261012007,-0.14423111016377244
compound,U2OS_long,BRD-K29530284-001-06-2,0.22267616642616642,-0.08759772634772607
compound,U2OS_long,BRD-K29791386-001-01-8,0.21357168158638745,-0.09670221118750504
compound,U2OS_long,BRD-K29895144-001-01-0,1.0,0.6897261072261075
compound,U2OS_long,BRD-K30177383-001-01-0,0.09369770956445131,-0.21657618320944116
compound,U2OS_long,BRD-K31170746-001-01-6,0.44135401635401633,0.13108012358012383
compound,U2OS_long,BRD-K31476763-001-01-5,0.16378077836828298,-0.1464931144056095
compound,U2OS_long,BRD-K32292990-001-03-6,0.4946467883967884,0.18437289562289588
compound,U2OS_long,BRD-K32730239-001-01-0,1.0,0.6897261072261075
compound,U2OS_long,BRD-K32821942-001-22-1,0.21936574652419055,-0.09090814624970195
compound,U2OS_long,BRD-K33882852-003-02-8,0.9934807256235827,0.7146534520234219
compound,U2OS_long,BRD-K34581968-001-05-3,1.0,0.6897261072261075
compound,U2OS_long,BRD-K35498378-001-06-1,0.2829723517223517,-0.027301541051540784
compound,U2OS_long,BRD-K36016295-001-05-2,0.8189484126984127,0.5086745199245202
compound,U2OS_long,BRD-K36055864-001-20-0,1.0,0.6897261072261075
compound,U2OS_long,BRD-K36461289-001-05-8,0.08168182677111249,-0.22859206600278
compound,U2OS_long,BRD-K36574127-001-01-3,0.33387896825396823,0.023605075480075732
compound,U2OS_long,BRD-K36660044-001-24-2,0.38128660555131144,0.07101271277741894
compound,U2OS_long,BRD-K36740062-001-06-6,0.7914529914529915,0.48117909867909897
compound,U2OS_long,BRD-K36927236-001-36-7,0.2568993152816682,-0.05337457749222429
compound,U2OS_long,BRD-K37355418-236-01-6,0.07032663927062408,-0.23994725350326845
compound,U2OS_long,BRD-K37385792-003-02-1,0.8687499999999999,0.5584761072261075
compound,U2OS_long,BRD-K37602296-001-01-6,0.3937229437229437,0.08344905094905121
compound,U2OS_long,BRD-K37764012-001-03-3,0.3789560768855059,0.10012880328534504
compound,U2OS_long,BRD-K37864785-001-01-0,0.3633053221288515,0.053031429354959025
compound,U2OS_long,BRD-K38272302-001-02-7,1.0,0.6897261072261075
compound,U2OS_long,BRD-K38512030-001-01-7,0.4893037518037518,0.1790298590298593
compound,U2OS_long,BRD-K38775274-001-22-1,0.8888888888888888,0.5786149961149963
compound,U2OS_long,BRD-K38852836-001-04-9,1.0,0.7211727263998391
compound,U2OS_long,BRD-K40109029-001-02-9,1.0,0.6897261072261075
compound,U2OS_long,BRD-K41599323-001-02-3,1.0,0.7211727263998391
compound,U2OS_long,BRD-K42191735-001-08-7,1.0,0.7211727263998391
compound,U2OS_long,BRD-K42352790-001-05-3,0.24571585821585823,-0.06455803455803427
compound,U2OS_long,BRD-K43236057-001-07-1,0.6693948412698413,0.3591209484959488
compound,U2OS_long,BRD-K43330982-001-02-3,0.5553571428571429,0.24508325008325035
compound,U2OS_long,BRD-K43570081-001-02-4,1.0,0.6897261072261075
compound,U2OS_long,BRD-K44067360-001-29-5,0.4588293650793651,0.14855547230547259
compound,U2OS_long,BRD-K44227013-001-08-0,1.0,0.6897261072261075
compound,U2OS_long,BRD-K44432556-001-05-5,0.12522619944188573,-0.18504769333200677
compound,U2OS_long,BRD-K44771174-066-01-0,0.3698969646338067,0.05962307185991422
compound,U2OS_long,BRD-K45293975-001-02-0,1.0,0.6897261072261075
compound,U2OS_long,BRD-K45746021-003-01-9,0.9791666666666666,0.6688927738927741
compound,U2OS_long,BRD-K46625559-001-01-8,0.2650940773785601,-0.045179815395332376
compound,U2OS_long,BRD-K47049295-300-03-1,1.0,0.6897261072261075
compound,U2OS_long,BRD-K47557313-001-02-7,0.6307277077497665,0.320453814975874
compound,U2OS_long,BRD-K47598052-001-14-1,1.0,0.6897261072261075
compound,U2OS_long,BRD-K47738867-001-01-5,0.10215474938444047,-0.20811914338945203
compound,U2OS_long,BRD-K47978074-001-03-2,0.19537037037037036,-0.11490352240352213
compound,U2OS_long,BRD-K48278478-001-01-2,0.41355081224032836,0.10327691946643584
compound,U2OS_long,BRD-K48722258-300-11-0,0.4034656084656084,0.09319171569171594
compound,U2OS_long,BRD-K48830578-001-01-9,0.6680555555555555,0.357781662781663
compound,U2OS_long,BRD-K49223707-001-01-0,0.18104856744562628,-0.12922532532826622
compound,U2OS_long,BRD-K49350383-001-13-7,1.0,0.7211727263998391
compound,U2OS_long,BRD-K50055394-001-03-6,1.0,0.6897261072261075
compound,U2OS_long,BRD-K50199947-001-03-4,1.0,0.6897261072261075
compound,U2OS_long,BRD-K50398167-236-22-7,0.23794434731934733,-0.07232954545454519
compound,U2OS_long,BRD-K50495309-001-02-0,0.8343253968253967,0.5240515040515044
compound,U2OS_long,BRD-K50498985-001-03-3,0.11480750922148533,-0.19546638355240717
compound,U2OS_long,BRD-K50720187-051-03-1,0.6368055555555556,0.32653166278166307
compound,U2OS_long,BRD-K50836978-001-03-3,1.0,0.6897261072261075
compound,U2OS_long,BRD-K51265828-001-01-0,0.10827089896055414,-0.20200299381333836
compound,U2OS_long,BRD-K51485109-001-01-4,0.3427738927738928,0.03250000000000028
compound,U2OS_long,BRD-K51662849-001-05-4,0.7881944444444444,0.4779205516705519
compound,U2OS_long,BRD-K51899933-001-02-6,1.0,0.6897261072261075
compound,U2OS_long,BRD-K52075715-001-06-7,1.0,0.6897261072261075
compound,U2OS_long,BRD-K52960356-001-13-0,0.6053240740740741,0.29505018130018157
compound,U2OS_long,BRD-K53061490-003-13-9,0.28928698616198617,-0.020986906611906338
compound,U2OS_long,BRD-K53234107-001-01-6,0.7020833333333334,0.39180944055944084
compound,U2OS_long,BRD-K53972329-001-01-3,0.5435884717134717,0.2333145789395792
compound,U2OS_long,BRD-K54330070-001-19-6,0.8888888888888888,0.5786149961149963
compound,U2OS_long,BRD-K55567017-001-12-3,0.27694243052698936,-0.033331462246903164
compound,U2OS_long,BRD-K55966568-001-09-6,0.49991789256495134,0.1896439997910589
compound,U2OS_long,BRD-K56740996-001-02-1,0.1665674603174603,-0.1437064324564322
compound,U2OS_long,BRD-K56810756-003-07-7,0.19511577566329216,-0.11515811711060034
compound,U2OS_long,BRD-K57313110-001-06-8,0.49262820512820515,0.18235431235431263
compound,U2OS_long,BRD-K57708067-001-01-3,0.21037608225108226,-0.09989781052281024
compound,U2OS_long,BRD-K58049875-001-03-9,1.0,0.6897261072261075
compound,U2OS_long,BRD-K58550667-001-08-7,1.0,0.7211727263998391
compound,U2OS_long,BRD-K59058747-001-19-1,0.34467846967846966,0.03440457690457717
compound,U2OS_long,BRD-K59325863-001-04-4,1.0,0.6897261072261075
compound,U2OS_long,BRD-K59632282-052-03-1,0.9513888888888888,0.6411149961149964
compound,U2OS_long,BRD-K59831625-001-03-9,1.0,0.6897261072261075
compound,U2OS_long,BRD-K60150510-001-15-6,0.1333068483803778,-0.1769670443935147
compound,U2OS_long,BRD-K60476892-001-16-1,0.7914529914529915,0.48117909867909897
compound,U2OS_long,BRD-K60659193-001-01-0,0.2831845238095238,-0.027089368964368685
compound,U2OS_long,BRD-K61250553-003-30-6,0.7523809523809524,0.44210705960705987
compound,U2OS_long,BRD-K61397605-001-01-8,1.0,0.6897261072261075
compound,U2OS_long,BRD-K61642990-001-01-0,0.9305555555555556,0.6202816627816631
compound,U2OS_long,BRD-K61688984-001-02-9,1.0,0.6897261072261075
compound,U2OS_long,BRD-K61845293-300-01-9,0.9333333333333333,0.6230594405594408
compound,U2OS_long,BRD-K61918008-001-07-1,0.2595793581319897,-0.0506945346419028
compound,U2OS_long,BRD-K62810658-001-11-4,0.5491071428571428,0.23883325008325035
compound,U2OS_long,BRD-K62949423-001-03-1,0.4950965700965701,0.1848226773226776
compound,U2OS_long,BRD-K63430059-001-16-4,0.16232248806261965,-0.14795140471127285
compound,U2OS_long,BRD-K64034691-001-01-9,0.3919733044733045,0.08169941169941197
compound,U2OS_long,BRD-K64054020-001-02-7,0.08084688136724155,-0.22942701140665095
compound,U2OS_long,BRD-K64800655-001-09-0,0.9977678571428572,0.7189405835426963
compound,U2OS_long,BRD-K64890080-001-02-1,1.0,0.7211727263998391
compound,U2OS_long,BRD-K66430217-001-03-8,0.1752135707780869,-0.1350603219958056
compound,U2OS_long,BRD-K66788707-001-14-3,1.0,0.6897261072261075
compound,U2OS_long,BRD-K67017579-001-28-1,0.8888888888888888,0.5786149961149963
compound,U2OS_long,BRD-K67637637-003-11-8,0.11146150042296976,-0.19881239235092274
compound,U2OS_long,BRD-K67915505-001-01-2,1.0,0.6897261072261075
compound,U2OS_long,BRD-K68143200-001-11-7,1.0,0.6897261072261075
compound,U2OS_long,BRD-K68164687-001-01-6,1.0,0.6897261072261075
compound,U2OS_long,BRD-K68567222-001-01-2,1.0,0.6897261072261075
compound,U2OS_long,BRD-K68982262-001-01-4,0.8308531746031745,0.520579281829282
compound,U2OS_long,BRD-K69122748-001-10-1,0.14618385186609054,-0.16409004090780197
compound,U2OS_long,BRD-K69877120-001-01-7,0.21080109241824013,-0.09947280035565237
compound,U2OS_long,BRD-K70358946-001-17-3,0.9523809523809523,0.6421070596070599
compound,U2OS_long,BRD-K70463136-001-01-5,0.7770833333333333,0.4668094405594408
compound,U2OS_long,BRD-K70586315-001-02-4,0.46843711843711844,0.15816322566322594
compound,U2OS_long,BRD-K70778732-003-27-5,0.08434312058246776,-0.22593077219142474
compound,U2OS_long,BRD-K70821460-300-02-4,0.4965125152625153,0.18623862248862277
compound,U2OS_long,BRD-K71106091-001-09-5,1.0,0.6897261072261075
compound,U2OS_long,BRD-K72063794-003-01-0,0.19763394606071952,-0.11263994671317298
compound,U2OS_long,BRD-K72726508-001-02-1,1.0,0.6897261072261075
compound,U2OS_long,BRD-K72815923-034-02-0,0.24322089947089948,-0.06705299330299304
compound,U2OS_long,BRD-K73276278-305-01-1,1.0,0.6897261072261075
compound,U2OS_long,BRD-K73319509-001-08-0,0.20188120846015584,-0.10839268431373666
compound,U2OS_long,BRD-K73789395-001-09-9,1.0,0.6897261072261075
compound,U2OS_long,BRD-K74514084-003-09-2,1.0,0.6897261072261075
compound,U2OS_long,BRD-K74913225-001-14-0,0.26825396825396824,-0.04201992451992426
compound,U2OS_long,BRD-K75390981-300-04-9,0.25065217666320605,-0.05962171611068643
compound,U2OS_long,BRD-K75748943-300-01-3,1.0,0.6897261072261075
compound,U2OS_long,BRD-K76037122-001-02-5,0.11563664913267685,-0.19463724364121565
compound,U2OS_long,BRD-K76674262-001-03-3,1.0,0.6897261072261075
compound,U2OS_long,BRD-K76792669-001-08-1,0.13064916078073974,-0.17962473199315276
compound,U2OS_long,BRD-K76908866-001-07-6,1.0,0.6897261072261075
compound,U2OS_long,BRD-K77060810-001-01-5,0.5661706349206349,0.2558967421467424
compound,U2OS_long,BRD-K77087341-001-02-4,0.3328234476814598,0.02254955490756734
compound,U2OS_long,BRD-K77220725-003-01-5,0.29400482558377294,-0.01626906719011955
compound,U2OS_long,BRD-K77627880-001-04-0,0.5780009206479795,0.267727027874087
compound,U2OS_long,BRD-K78122587-300-04-3,1.0,0.6897261072261075
compound,U2OS_long,BRD-K78126613-001-27-7,1.0,0.6897261072261075
compound,U2OS_long,BRD-K78692225-001-24-5,0.19471850613154962,-0.11555538664234288
compound,U2OS_long,BRD-K80451230-051-02-6,0.2734197098167686,-0.03685418295712387
compound,U2OS_long,BRD-K80666802-003-01-0,0.09556310484525665,-0.21471078792863585
compound,U2OS_long,BRD-K80935598-001-01-1,1.0,0.6897261072261075
compound,U2OS_long,BRD-K80970344-201-08-6,1.0,0.6897261072261075
compound,U2OS_long,BRD-K81197548-003-01-4,1.0,0.6897261072261075
compound,U2OS_long,BRD-K81405859-300-01-4,1.0,0.6897261072261075
compound,U2OS_long,BRD-K81801188-001-02-8,1.0,0.6897261072261075
compound,U2OS_long,BRD-K82818427-001-04-8,1.0,0.6897261072261075
compound,U2OS_long,BRD-K83896451-001-06-7,0.06997466170010058,-0.24029923107379192
compound,U2OS_long,BRD-K84266862-001-03-2,0.2835898651688125,-0.026684027605079964
compound,U2OS_long,BRD-K84783599-001-01-0,0.23683402222677688,-0.07343987054711562
compound,U2OS_long,BRD-K86525559-001-07-8,1.0,0.7211727263998391
compound,U2OS_long,BRD-K86930074-001-05-0,1.0,0.6897261072261075
compound,U2OS_long,BRD-K87158025-003-08-7,0.780952380952381,0.47067848817848845
compound,U2OS_long,BRD-K87632963-001-03-0,0.3769295519295519,0.06665565915565944
compound,U2OS_long,BRD-K87691185-001-01-2,0.352791394335512,0.04251750156161947
compound,U2OS_long,BRD-K87782578-001-01-4,1.0,0.6897261072261075
compound,U2OS_long,BRD-K89517477-001-01-4,1.0,0.6897261072261075
compound,U2OS_long,BRD-K90497590-001-05-9,1.0,0.6897261072261075
compound,U2OS_long,BRD-K90747162-001-01-4,1.0,0.6897261072261075
compound,U2OS_long,BRD-K91188791-001-17-5,1.0,0.6897261072261075
compound,U2OS_long,BRD-K91283740-003-01-6,1.0,0.6897261072261075
compound,U2OS_long,BRD-K91370081-001-25-1,1.0,0.6897261072261075
compound,U2OS_long,BRD-K91456750-001-01-9,0.0873519118739707,-0.2229219808999218
compound,U2OS_long,BRD-K91535048-001-01-2,0.31706950456950456,0.006795611795612055
compound,U2OS_long,BRD-K91543828-001-02-0,0.8134920634920635,0.503218170718171
compound,U2OS_long,BRD-K91822704-003-07-2,0.07729102873010912,-0.23298286404378338
compound,U2OS_long,BRD-K91825936-001-03-9,0.7266865079365079,0.4164126151626154
compound,U2OS_long,BRD-K92049597-001-20-8,0.8069444444444445,0.49667055167055196
compound,U2OS_long,BRD-K93632104-001-17-2,0.17646103896103896,-0.13381285381285354
compound,U2OS_long,BRD-K93779381-001-01-9,1.0,0.6897261072261075
compound,U2OS_long,BRD-K93788137-001-04-1,1.0,0.6897261072261075
compound,U2OS_long,BRD-K93942811-001-01-3,0.569047619047619,0.2587737262737266
compound,U2OS_long,BRD-K94342292-001-01-3,0.4643082611832612,0.15403436840936868
compound,U2OS_long,BRD-K94863486-001-02-2,0.07139571065178826,-0.23887818212210424
compound,U2OS_long,BRD-K95785537-001-22-3,1.0,0.6897261072261075
compound,U2OS_long,BRD-K97010173-001-04-1,1.0,0.6897261072261075
compound,U2OS_long,BRD-K97072811-001-11-4,0.20509342498758976,-0.10518046778630274
compound,U2OS_long,BRD-K97091514-001-11-4,0.1835421566802022,-0.12673173609369026
compound,U2OS_long,BRD-K97181089-003-24-7,0.43071928071928073,0.12044538794538821
compound,U2OS_long,BRD-K98357249-001-02-9,0.0630339273966253,-0.2472399653772672
compound,U2OS_long,BRD-K98763141-001-30-8,0.07369733863726449,-0.236576554136628
compound,U2OS_long,BRD-K99616396-316-05-3,0.4575396825396825,0.14726578976579002
compound,U2OS_short,BRD-A00827783-001-24-6,0.13999617809587825,-0.18482142292042297
compound,U2OS_short,BRD-A01078468-001-14-8,0.861111111111111,0.5854700854700855
compound,U2OS_short,BRD-A07207424-001-14-0,0.09822494497312664,-0.22659265604317455
compound,U2OS_short,BRD-A08187463-001-12-9,0.28755291005291006,-0.03726469096339116
compound,U2OS_short,BRD-A09722536-002-18-0,0.6784722222222221,0.35365462120592095
compound,U2OS_short,BRD-A10188456-001-04-9,0.6666666666666666,0.39102564102564097
compound,U2OS_short,BRD-A10739734-003-09-8,0.10746708571785972,-0.16817393992316595
compound,U2OS_short,BRD-A15397381-001-02-5,0.12683726832663003,-0.14880375731439563
compound,U2OS_short,BRD-A18763547-300-06-3,1.0,0.6751823989836988
compound,U2OS_short,BRD-A18992208-003-02-7,0.8,0.47518239898369885
compound,U2OS_short,BRD-A20697603-001-07-2,1.0,0.6751823989836988
compound,U2OS_short,BRD-A22032524-074-09-9,1.0,0.7243589743589743
compound,U2OS_short,BRD-A22713669-001-04-3,1.0,0.6751823989836988
compound,U2OS_short,BRD-A23124853-001-01-4,1.0,0.6751823989836988
compound,U2OS_short,BRD-A24122750-001-03-7,0.4393696581196581,0.1145520571033569
compound,U2OS_short,BRD-A25569250-001-03-3,0.5101190476190476,0.1853014466027464
compound,U2OS_short,BRD-A30815329-001-12-1,0.21616201634695678,-0.10865558466934444
compound,U2OS_short,BRD-A31564021-001-02-6,0.08235853622268482,-0.2424590647936164
compound,U2OS_short,BRD-A36217750-001-16-3,0.11419442985224046,-0.21062317116406074
compound,U2OS_short,BRD-A37704979-001-12-3,1.0,0.6751823989836988
compound,U2OS_short,BRD-A43005764-003-01-5,1.0,0.6751823989836988
compound,U2OS_short,BRD-A48180038-003-24-3,0.11431753699869641,-0.2105000640176048
compound,U2OS_short,BRD-A51831848-001-01-7,0.06996336996336996,-0.2056776556776557
compound,U2OS_short,BRD-A54139254-001-09-2,0.28650793650793654,0.010866910866910847
compound,U2OS_short,BRD-A58048407-001-20-4,0.20643852285189773,-0.11837907816440349
compound,U2OS_short,BRD-A63310107-001-04-8,0.2591416812283952,-0.06567591978790599
compound,U2OS_short,BRD-A63444178-001-01-5,0.2605494040838868,-0.06426819693241437
compound,U2OS_short,BRD-A64173453-015-03-1,0.33615629332541097,0.011338692309109749
compound,U2OS_short,BRD-A65597028-003-08-1,0.4079272579272579,0.0831096569109567
compound,U2OS_short,BRD-A69636825-003-04-7,0.5031746031746032,0.2275335775335775
compound,U2OS_short,BRD-A69651145-003-11-4,0.5329156935619721,0.2080980925456709
compound,U2OS_short,BRD-A72351335-001-04-5,0.7138220439691028,0.38900444295280157
compound,U2OS_short,BRD-A72483914-001-03-7,0.45557047119547117,0.13075287017916998
compound,U2OS_short,BRD-A72767275-003-01-6,0.5513888888888889,0.22657128787258768
compound,U2OS_short,BRD-A74391928-051-03-9,0.14151574504905354,-0.18330185596724768
compound,U2OS_short,BRD-A82396632-008-30-8,0.8472222222222222,0.522404621205921
compound,U2OS_short,BRD-A83029242-001-06-1,0.8611111111111112,0.5362935100948099
compound,U2OS_short,BRD-A84687895-001-03-2,0.4365079365079365,0.16086691086691082
compound,U2OS_short,BRD-A85242401-001-11-5,0.6666666666666666,0.39102564102564097
compound,U2OS_short,BRD-A86665761-001-01-1,0.861111111111111,0.5854700854700855
compound,U2OS_short,BRD-A89164055-001-03-3,0.11704726532919055,-0.20777033568711067
compound,U2OS_short,BRD-A91008255-003-24-8,0.8597222222222223,0.534904621205921
compound,U2OS_short,BRD-A91822151-001-05-0,0.11867999783448813,-0.2061376031818131
compound,U2OS_short,BRD-A93477898-001-04-2,0.611111111111111,0.33547008547008544
compound,U2OS_short,BRD-A99888680-001-05-3,0.25455960930705174,-0.07025799170924946
compound,U2OS_short,BRD-K00259736-001-16-4,1.0,0.6751823989836988
compound,U2OS_short,BRD-K01666412-001-02-0,0.5277777777777778,0.2521367521367521
compound,U2OS_short,BRD-K01824976-300-02-9,1.0,0.6751823989836988
compound,U2OS_short,BRD-K01825589-310-02-9,0.18467951705095018,-0.14013808396535102
compound,U2OS_short,BRD-K01825660-322-01-9,0.6444444444444444,0.3196268434281432
compound,U2OS_short,BRD-K01825690-065-01-9,0.3331018518518518,0.008284250835550636
compound,U2OS_short,BRD-K01826724-003-07-9,0.2685921729170492,-0.056225428099252024
