Metadata_Perturbation,Cell_Time,Metadata_broad_sample,mAP,adjusted_mAP
compound,U2OS_long,BRD-K36574127-001-01-3,0.33387896825396823,0.00610119047619051
compound,U2OS_long,BRD-K36660044-001-24-2,0.38128660555131144,0.05350882777353372
compound,U2OS_long,BRD-K36740062-001-06-6,0.7914529914529915,0.46367521367521375
compound,U2OS_long,BRD-K36927236-001-36-7,0.2568993152816682,-0.07087846249610949
compound,U2OS_long,BRD-K37355418-236-01-6,0.07032663927062408,-0.2574511385071536
compound,U2OS_long,BRD-K37385792-003-02-1,0.8687499999999999,0.5409722222222222
compound,U2OS_long,BRD-K37602296-001-01-6,0.3937229437229437,0.06594516594516599
compound,U2OS_long,BRD-K37764012-001-03-3,0.3789560768855059,0.0923258406148182
compound,U2OS_long,BRD-K37864785-001-01-0,0.3633053221288515,0.0355275443510738
compound,U2OS_long,BRD-K38272302-001-02-7,1.0,0.6722222222222223
compound,U2OS_long,BRD-K38512030-001-01-7,0.4893037518037518,0.16152597402597407
compound,U2OS_long,BRD-K38775274-001-22-1,0.8888888888888888,0.5611111111111111
compound,U2OS_long,BRD-K38852836-001-04-9,0.9999999999999998,0.713369763729312
compound,U2OS_long,BRD-K40109029-001-02-9,1.0,0.6722222222222223
compound,U2OS_long,BRD-K41599323-001-02-3,0.9999999999999998,0.713369763729312
compound,U2OS_long,BRD-K42191735-001-08-7,0.9999999999999998,0.713369763729312
compound,U2OS_long,BRD-K42352790-001-05-3,0.24571585821585823,-0.0820619195619195
compound,U2OS_long,BRD-K43236057-001-07-1,0.6693948412698413,0.34161706349206356
compound,U2OS_long,BRD-K43330982-001-02-3,0.5553571428571429,0.22757936507936513
compound,U2OS_long,BRD-K43570081-001-02-4,1.0,0.6722222222222223
compound,U2OS_long,BRD-K44067360-001-29-5,0.45882936507936506,0.13105158730158734
compound,U2OS_long,BRD-K44227013-001-08-0,1.0,0.6722222222222223
compound,U2OS_long,BRD-K44432556-001-05-5,0.1252261994418857,-0.20255157833589202
compound,U2OS_long,BRD-K44771174-066-01-0,0.3698969646338067,0.042119186856029
compound,U2OS_long,BRD-K45293975-001-02-0,1.0,0.6722222222222223
compound,U2OS_long,BRD-K45746021-003-01-9,0.9791666666666666,0.6513888888888889
compound,U2OS_long,BRD-K46625559-001-01-8,0.2650940773785601,-0.06268370039921758
compound,U2OS_long,BRD-K47049295-300-03-1,1.0,0.6722222222222223
compound,U2OS_long,BRD-K47557313-001-02-7,0.6307277077497665,0.3029499299719888
compound,U2OS_long,BRD-K47598052-001-14-1,1.0,0.6722222222222223
compound,U2OS_long,BRD-K47738867-001-01-5,0.10215474938444047,-0.22562302839333725
compound,U2OS_long,BRD-K47978074-001-03-2,0.19537037037037036,-0.13240740740740736
compound,U2OS_long,BRD-K48278478-001-01-2,0.41355081224032836,0.08577303446255065
compound,U2OS_long,BRD-K48722258-300-11-0,0.4034656084656084,0.07568783068783072
compound,U2OS_long,BRD-K48830578-001-01-9,0.6680555555555555,0.3402777777777778
compound,U2OS_long,BRD-K49223707-001-01-0,0.18104856744562628,-0.14672921033215144
compound,U2OS_long,BRD-K49350383-001-13-7,0.9999999999999998,0.713369763729312
compound,U2OS_long,BRD-K50055394-001-03-6,1.0,0.6722222222222223
compound,U2OS_long,BRD-K50199947-001-03-4,1.0,0.6722222222222223
compound,U2OS_long,BRD-K50398167-236-22-7,0.2379443473193473,-0.08983343045843042
compound,U2OS_long,BRD-K50495309-001-02-0,0.8343253968253967,0.506547619047619
compound,U2OS_long,BRD-K50498985-001-03-3,0.11480750922148533,-0.2129702685562924
compound,U2OS_long,BRD-K50720187-051-03-1,0.6368055555555556,0.30902777777777785
compound,U2OS_long,BRD-K50836978-001-03-3,1.0,0.6722222222222223
compound,U2OS_long,BRD-K51265828-001-01-0,0.10827089896055414,-0.21950687881722358
compound,U2OS_long,BRD-K51485109-001-01-4,0.3427738927738928,0.014996114996115043
compound,U2OS_long,BRD-K51662849-001-05-4,0.7881944444444444,0.46041666666666675
compound,U2OS_long,BRD-K51899933-001-02-6,1.0,0.6722222222222223
compound,U2OS_long,BRD-K52075715-001-06-7,1.0,0.6722222222222223
compound,U2OS_long,BRD-K52960356-001-13-0,0.6053240740740741,0.27754629629629635
compound,U2OS_long,BRD-K53061490-003-13-9,0.28928698616198617,-0.03849079161579157
compound,U2OS_long,BRD-K53234107-001-01-6,0.7020833333333333,0.37430555555555556
compound,U2OS_long,BRD-K53972329-001-01-3,0.5435884717134717,0.21581069393569396
compound,U2OS_long,BRD-K54330070-001-19-6,0.8888888888888888,0.5611111111111111
compound,U2OS_long,BRD-K55567017-001-12-3,0.27694243052698936,-0.050835347250788386
compound,U2OS_long,BRD-K55966568-001-09-6,0.49991789256495134,0.17214011478717367
compound,U2OS_long,BRD-K56740996-001-02-1,0.1665674603174603,-0.1612103174603174
compound,U2OS_long,BRD-K56810756-003-07-7,0.19511577566329213,-0.1326620021144856
compound,U2OS_long,BRD-K57313110-001-06-8,0.49262820512820515,0.1648504273504274
compound,U2OS_long,BRD-K57708067-001-01-3,0.21037608225108223,-0.1174016955266955
compound,U2OS_long,BRD-K58049875-001-03-9,1.0,0.6722222222222223
compound,U2OS_long,BRD-K58550667-001-08-7,0.9999999999999998,0.713369763729312
compound,U2OS_long,BRD-K59058747-001-19-1,0.34467846967846966,0.016900691900691947
compound,U2OS_long,BRD-K59325863-001-04-4,1.0,0.6722222222222223
compound,U2OS_long,BRD-K59632282-052-03-1,0.9513888888888888,0.6236111111111111
compound,U2OS_long,BRD-K59831625-001-03-9,1.0,0.6722222222222223
compound,U2OS_long,BRD-K60150510-001-15-6,0.1333068483803778,-0.19447092939739993
compound,U2OS_long,BRD-K60476892-001-16-1,0.7914529914529915,0.46367521367521375
compound,U2OS_long,BRD-K60659193-001-01-0,0.2831845238095238,-0.04459325396825391
compound,U2OS_long,BRD-K61250553-003-30-6,0.7523809523809524,0.42460317460317465
compound,U2OS_long,BRD-K61397605-001-01-8,1.0,0.6722222222222223
compound,U2OS_long,BRD-K61642990-001-01-0,0.9305555555555556,0.6027777777777779
compound,U2OS_long,BRD-K61688984-001-02-9,1.0,0.6722222222222223
compound,U2OS_long,BRD-K61845293-300-01-9,0.9333333333333333,0.6055555555555556
compound,U2OS_long,BRD-K61918008-001-07-1,0.2595793581319897,-0.06819841964578802
compound,U2OS_long,BRD-K62810658-001-11-4,0.5491071428571428,0.22132936507936513
compound,U2OS_long,BRD-K62949423-001-03-1,0.4950965700965701,0.16731879231879238
compound,U2OS_long,BRD-K63430059-001-16-4,0.16232248806261965,-0.16545528971515808
compound,U2OS_long,BRD-K64034691-001-01-9,0.3919733044733045,0.06419552669552675
compound,U2OS_long,BRD-K64054020-001-02-7,0.08084688136724155,-0.24693089641053617
compound,U2OS_long,BRD-K64800655-001-09-0,0.997767857142857,0.7111376208721691
compound,U2OS_long,BRD-K64890080-001-02-1,0.9999999999999998,0.713369763729312
compound,U2OS_long,BRD-K66430217-001-03-8,0.1752135707780869,-0.1525642069996908
compound,U2OS_long,BRD-K66788707-001-14-3,1.0,0.6722222222222223
compound,U2OS_long,BRD-K67017579-001-28-1,0.8888888888888888,0.5611111111111111
compound,U2OS_long,BRD-K67637637-003-11-8,0.11146150042296976,-0.21631627735480796
compound,U2OS_long,BRD-K67915505-001-01-2,1.0,0.6722222222222223
compound,U2OS_long,BRD-K68143200-001-11-7,1.0,0.6722222222222223
compound,U2OS_long,BRD-K68164687-001-01-6,1.0,0.6722222222222223
compound,U2OS_long,BRD-K68567222-001-01-2,1.0,0.6722222222222223
compound,U2OS_long,BRD-K68982262-001-01-4,0.8308531746031745,0.5030753968253968
compound,U2OS_long,BRD-K69122748-001-10-1,0.14618385186609054,-0.1815939259116872
compound,U2OS_long,BRD-K69877120-001-01-7,0.2108010924182401,-0.11697668535953762
compound,U2OS_long,BRD-K70358946-001-17-3,0.9523809523809523,0.6246031746031746
compound,U2OS_long,BRD-K70463136-001-01-5,0.7770833333333332,0.4493055555555555
compound,U2OS_long,BRD-K70586315-001-02-4,0.46843711843711844,0.14065934065934071
compound,U2OS_long,BRD-K70778732-003-27-5,0.08434312058246776,-0.24343465719530996
compound,U2OS_long,BRD-K70821460-300-02-4,0.4965125152625152,0.1687347374847375
compound,U2OS_long,BRD-K71106091-001-09-5,1.0,0.6722222222222223
compound,U2OS_long,BRD-K72063794-003-01-0,0.19763394606071952,-0.1301438317170582
compound,U2OS_long,BRD-K72726508-001-02-1,1.0,0.6722222222222223
compound,U2OS_long,BRD-K72815923-034-02-0,0.24322089947089945,-0.08455687830687827
compound,U2OS_long,BRD-K73276278-305-01-1,1.0,0.6722222222222223
compound,U2OS_long,BRD-K73319509-001-08-0,0.20188120846015584,-0.1258965693176219
compound,U2OS_long,BRD-K73789395-001-09-9,1.0,0.6722222222222223
compound,U2OS_long,BRD-K74514084-003-09-2,1.0,0.6722222222222223
compound,U2OS_long,BRD-K74913225-001-14-0,0.26825396825396824,-0.059523809523809465
compound,U2OS_long,BRD-K75390981-300-04-9,0.25065217666320605,-0.07712560111457165
compound,U2OS_long,BRD-K75748943-300-01-3,1.0,0.6722222222222223
compound,U2OS_long,BRD-K76037122-001-02-5,0.11563664913267685,-0.21214112864510087
compound,U2OS_long,BRD-K76674262-001-03-3,1.0,0.6722222222222223
compound,U2OS_long,BRD-K76792669-001-08-1,0.13064916078073974,-0.197128616997038
compound,U2OS_long,BRD-K76908866-001-07-6,1.0,0.6722222222222223
compound,U2OS_long,BRD-K77060810-001-01-5,0.5661706349206349,0.23839285714285713
compound,U2OS_long,BRD-K77087341-001-02-4,0.3328234476814598,0.005045669903682104
compound,U2OS_long,BRD-K77220725-003-01-5,0.29400482558377294,-0.033772952194004766
compound,U2OS_long,BRD-K77627880-001-04-0,0.5780009206479795,0.25022314287020175
compound,U2OS_long,BRD-K78122587-300-04-3,1.0,0.6722222222222223
compound,U2OS_long,BRD-K78126613-001-27-7,1.0,0.6722222222222223
compound,U2OS_long,BRD-K78692225-001-24-5,0.19471850613154962,-0.1330592716462281
compound,U2OS_long,BRD-K80451230-051-02-6,0.2734197098167686,-0.0543580679610091
compound,U2OS_long,BRD-K80666802-003-01-0,0.09556310484525665,-0.23221467293252107
compound,U2OS_long,BRD-K80935598-001-01-1,1.0,0.6722222222222223
compound,U2OS_long,BRD-K80970344-201-08-6,1.0,0.6722222222222223
compound,U2OS_long,BRD-K81197548-003-01-4,1.0,0.6722222222222223
compound,U2OS_long,BRD-K81405859-300-01-4,1.0,0.6722222222222223
compound,U2OS_long,BRD-K81801188-001-02-8,1.0,0.6722222222222223
compound,U2OS_long,BRD-K82818427-001-04-8,1.0,0.6722222222222223
compound,U2OS_long,BRD-K83896451-001-06-7,0.06997466170010058,-0.25780311607767714
compound,U2OS_long,BRD-K84266862-001-03-2,0.2835898651688125,-0.044187912608965194
compound,U2OS_long,BRD-K84783599-001-01-0,0.23683402222677688,-0.09094375555100084
compound,U2OS_long,BRD-K86525559-001-07-8,0.9999999999999998,0.713369763729312
compound,U2OS_long,BRD-K86930074-001-05-0,1.0,0.6722222222222223
compound,U2OS_long,BRD-K87158025-003-08-7,0.780952380952381,0.45317460317460323
compound,U2OS_long,BRD-K87632963-001-03-0,0.3769295519295519,0.04915177415177418
compound,U2OS_long,BRD-K87691185-001-01-2,0.352791394335512,0.02501361655773425
compound,U2OS_long,BRD-K87782578-001-01-4,1.0,0.6722222222222223
compound,U2OS_long,BRD-K89517477-001-01-4,1.0,0.6722222222222223
compound,U2OS_long,BRD-K90497590-001-05-9,1.0,0.6722222222222223
compound,U2OS_long,BRD-K90747162-001-01-4,1.0,0.6722222222222223
compound,U2OS_long,BRD-K91188791-001-17-5,1.0,0.6722222222222223
compound,U2OS_long,BRD-K91283740-003-01-6,1.0,0.6722222222222223
compound,U2OS_long,BRD-K91370081-001-25-1,1.0,0.6722222222222223
compound,U2OS_long,BRD-K91456750-001-01-9,0.0873519118739707,-0.24042586590380702
compound,U2OS_long,BRD-K91535048-001-01-2,0.31706950456950456,-0.010708273208273167
compound,U2OS_long,BRD-K91543828-001-02-0,0.8134920634920635,0.48571428571428577
compound,U2OS_long,BRD-K91822704-003-07-2,0.07729102873010912,-0.2504867490476686
compound,U2OS_long,BRD-K91825936-001-03-9,0.7266865079365079,0.3989087301587302
compound,U2OS_long,BRD-K92049597-001-20-8,0.8069444444444445,0.47916666666666674
compound,U2OS_long,BRD-K93632104-001-17-2,0.17646103896103896,-0.15131673881673877
compound,U2OS_long,BRD-K93779381-001-01-9,1.0,0.6722222222222223
compound,U2OS_long,BRD-K93788137-001-04-1,1.0,0.6722222222222223
compound,U2OS_long,BRD-K93942811-001-01-3,0.569047619047619,0.24126984126984133
compound,U2OS_long,BRD-K94342292-001-01-3,0.4643082611832612,0.13653048340548346
compound,U2OS_long,BRD-K94863486-001-02-2,0.07139571065178826,-0.2563820671259895
compound,U2OS_long,BRD-K95785537-001-22-3,1.0,0.6722222222222223
compound,U2OS_long,BRD-K97010173-001-04-1,1.0,0.6722222222222223
compound,U2OS_long,BRD-K97072811-001-11-4,0.20509342498758976,-0.12268435279018797
compound,U2OS_long,BRD-K97091514-001-11-4,0.1835421566802022,-0.1442356210975755
compound,U2OS_long,BRD-K97181089-003-24-7,0.43071928071928073,0.10294150294150299
compound,U2OS_long,BRD-K98357249-001-02-9,0.0630339273966253,-0.26474385038115245
compound,U2OS_long,BRD-K98763141-001-30-8,0.07369733863726449,-0.25408043914051326
compound,U2OS_long,BRD-K99616396-316-05-3,0.4575396825396825,0.1297619047619048
compound,U2OS_short,BRD-A00827783-001-24-6,0.13999617809587825,-0.2267665886913999
compound,U2OS_short,BRD-A01078468-001-14-8,0.861111111111111,0.5777203065134108
compound,U2OS_short,BRD-A07207424-001-14-0,0.09822494497312664,-0.2685378218141515
compound,U2OS_short,BRD-A08187463-001-12-9,0.28755291005291006,-0.07920985673436809
compound,U2OS_short,BRD-A09722536-002-18-0,0.6784722222222221,0.31170945543494405
compound,U2OS_short,BRD-A10188456-001-04-9,0.6666666666666666,0.3832758620689663
compound,U2OS_short,BRD-A10739734-003-09-8,0.10746708571785972,-0.17592371887984062
compound,U2OS_short,BRD-A15397381-001-02-5,0.12683726832663003,-0.1565535362710703
compound,U2OS_short,BRD-A18763547-300-06-3,1.0,0.6332372332127219
compound,U2OS_short,BRD-A18992208-003-02-7,0.8,0.43323723321272184
compound,U2OS_short,BRD-A20697603-001-07-2,1.0,0.6332372332127219
compound,U2OS_short,BRD-A22032524-074-09-9,1.0,0.7166091954022997
compound,U2OS_short,BRD-A22713669-001-04-3,1.0,0.6332372332127219
compound,U2OS_short,BRD-A23124853-001-01-4,1.0,0.6332372332127219
compound,U2OS_short,BRD-A24122750-001-03-7,0.4393696581196581,0.07260689133237999
compound,U2OS_short,BRD-A25569250-001-03-3,0.5101190476190476,0.14335628083176946
compound,U2OS_short,BRD-A30815329-001-12-1,0.21616201634695675,-0.15060075044032137
compound,U2OS_short,BRD-A31564021-001-02-6,0.08235853622268482,-0.2844042305645933
compound,U2OS_short,BRD-A36217750-001-16-3,0.11419442985224046,-0.25256833693503766
compound,U2OS_short,BRD-A37704979-001-12-3,1.0,0.6332372332127219
compound,U2OS_short,BRD-A43005764-003-01-5,1.0,0.6332372332127219
compound,U2OS_short,BRD-A48180038-003-24-3,0.11431753699869641,-0.2524452297885817
compound,U2OS_short,BRD-A51831848-001-01-7,0.06996336996336996,-0.21342743463433037
compound,U2OS_short,BRD-A54139254-001-09-2,0.28650793650793654,0.003117131910236178
compound,U2OS_short,BRD-A58048407-001-20-4,0.20643852285189773,-0.16032424393538042
compound,U2OS_short,BRD-A63310107-001-04-8,0.2591416812283952,-0.10762108555888292
compound,U2OS_short,BRD-A63444178-001-01-5,0.2605494040838868,-0.1062133627033913
compound,U2OS_short,BRD-A64173453-015-03-1,0.33615629332541097,-0.03060647346186718
compound,U2OS_short,BRD-A65597028-003-08-1,0.4079272579272579,0.041164491139979775
compound,U2OS_short,BRD-A69636825-003-04-7,0.5031746031746032,0.2197837985769028
compound,U2OS_short,BRD-A69651145-003-11-4,0.5329156935619721,0.166152926774694
compound,U2OS_short,BRD-A72351335-001-04-5,0.7138220439691028,0.34705927718182467
compound,U2OS_short,BRD-A72483914-001-03-7,0.45557047119547117,0.08880770440819305
compound,U2OS_short,BRD-A72767275-003-01-6,0.5513888888888889,0.18462612210161075
compound,U2OS_short,BRD-A74391928-051-03-9,0.1415157450490535,-0.2252470217382246
compound,U2OS_short,BRD-A82396632-008-30-8,0.8472222222222221,0.480459455434944
compound,U2OS_short,BRD-A83029242-001-06-1,0.8611111111111112,0.49434834432383296
compound,U2OS_short,BRD-A84687895-001-03-2,0.4365079365079365,0.15311713191023615
compound,U2OS_short,BRD-A85242401-001-11-5,0.6666666666666666,0.38327586206896624
compound,U2OS_short,BRD-A86665761-001-01-1,0.861111111111111,0.5777203065134108
compound,U2OS_short,BRD-A89164055-001-03-3,0.11704726532919055,-0.24971550145808757
compound,U2OS_short,BRD-A91008255-003-24-8,0.8597222222222223,0.49295945543494407
compound,U2OS_short,BRD-A91822151-001-05-0,0.1186799978344881,-0.24808276895279002
compound,U2OS_short,BRD-A93477898-001-04-2,0.611111111111111,0.32772030651341083
compound,U2OS_short,BRD-A99888680-001-05-3,0.25455960930705174,-0.11220315748022638
compound,U2OS_short,BRD-K00259736-001-16-4,1.0,0.6332372332127219
compound,U2OS_short,BRD-K01666412-001-02-0,0.5277777777777778,0.2443869731800775
compound,U2OS_short,BRD-K01824976-300-02-9,1.0,0.6332372332127219
compound,U2OS_short,BRD-K01825589-310-02-9,0.18467951705095018,-0.18208324973632795
compound,U2OS_short,BRD-K01825660-322-01-9,0.6444444444444444,0.2776816776571663
compound,U2OS_short,BRD-K01825690-065-01-9,0.3331018518518518,-0.03366091493542629
compound,U2OS_short,BRD-K01826724-003-07-9,0.2685921729170492,-0.09817059387022896
compound,U2OS_short,BRD-K02490038-236-03-8,0.4174850265475265,0.050722259760248384
compound,U2OS_short,BRD-K02554563-001-01-6,0.8902777777777777,0.5235150109904996
compound,U2OS_short,BRD-K03109492-001-02-2,1.0,0.7166091954022997
compound,U2OS_short,BRD-K03155172-001-03-0,0.31357560568086884,0.03018480108316852
compound,U2OS_short,BRD-K03406345-001-21-1,0.9898313492063491,0.6889107551085536
compound,U2OS_short,BRD-K03601870-001-01-2,1.0,0.6332372332127219
compound,U2OS_short,BRD-K04210847-001-21-9,0.2789453163375577,-0.08781745044972042
compound,U2OS_short,BRD-K05531427-001-01-7,1.0,0.6332372332127219
compound,U2OS_short,BRD-K05878375-236-05-7,1.0,0.6332372332127219
compound,U2OS_short,BRD-K06426971-001-02-7,1.0,0.7166091954022997
compound,U2OS_short,BRD-K06674495-334-04-0,0.5527127849002849,0.1859500181130067
compound,U2OS_short,BRD-K06890060-001-09-1,0.4955853174603175,0.12882255067303933
compound,U2OS_short,BRD-K07442505-001-03-6,0.21805555555555556,-0.06533524904214479
compound,U2OS_short,BRD-K07762753-001-05-1,1.0,0.7166091954022997
compound,U2OS_short,BRD-K07881437-001-03-8,0.7775156235264112,0.47659502942861587
compound,U2OS_short,BRD-K08893438-001-06-4,0.3803627948848537,0.013600028097575573
compound,U2OS_short,BRD-K08953028-001-09-6,0.47541880596632247,0.10865603917904429
compound,U2OS_short,BRD-K09143580-001-01-0,1.0,0.6332372332127219
compound,U2OS_short,BRD-K09295674-001-09-8,0.8305555555555555,0.4637927887682774
compound,U2OS_short,BRD-K09338665-001-08-9,0.315769716152025,-0.050993050635253154
compound,U2OS_short,BRD-K09787262-001-02-7,0.58796977124183,0.22120700445455194
compound,U2OS_short,BRD-K10670311-001-17-1,0.07586096153169324,-0.20752984306600708
compound,U2OS_short,BRD-K10843433-001-23-5,0.3053154190151094,-0.06144734777216873
compound,U2OS_short,BRD-K11558771-001-13-9,0.9791666666666666,0.6124038998793885
compound,U2OS_short,BRD-K11796549-001-05-2,0.03653957015952358,-0.24685123443817672
compound,U2OS_short,BRD-K12102668-001-25-5,0.2510760073260073,-0.1156867594612708
compound,U2OS_short,BRD-K12502280-001-11-4,1.0,0.6332372332127219
compound,U2OS_short,BRD-K13094524-001-04-2,0.2983585858585859,0.01496778126088554
compound,U2OS_short,BRD-K13533483-001-16-2,1.0,0.6332372332127219
compound,U2OS_short,BRD-K14560436-001-01-4,1.0,0.6332372332127219
compound,U2OS_short,BRD-K14681867-001-01-6,0.6236111111111111,0.25684834432383297
compound,U2OS_short,BRD-K15179513-001-04-2,1.0,0.6332372332127219
compound,U2OS_short,BRD-K15502390-001-20-9,0.4875,0.12073723321272185
compound,U2OS_short,BRD-K15819326-001-01-6,1.0,0.7166091954022997
compound,U2OS_short,BRD-K16444452-001-09-1,1.0,0.6332372332127219
compound,U2OS_short,BRD-K16472653-001-01-6,0.6831349206349205,0.3163721538476424
compound,U2OS_short,BRD-K16542329-001-16-8,0.5511964593180564,0.18443369253077824
compound,U2OS_short,BRD-K16730910-001-07-3,1.0,0.6332372332127219
compound,U2OS_short,BRD-K16761703-001-03-8,1.0,0.7166091954022997
compound,U2OS_short,BRD-K16803204-001-01-6,0.7982142857142857,0.4314515189270075
compound,U2OS_short,BRD-K16810791-001-01-0,0.14235111293934824,-0.1410396916583521
compound,U2OS_short,BRD-K17849083-001-32-9,0.9666666666666667,0.5999038998793885
compound,U2OS_short,BRD-K18131774-001-18-4,0.6222222222222221,0.3388314176245219
compound,U2OS_short,BRD-K18289362-001-02-2,0.651984126984127,0.28522136019684885
compound,U2OS_short,BRD-K18895904-001-16-1,0.41755952380952377,0.05079675702224566
compound,U2OS_short,BRD-K19227686-001-18-6,0.9166666666666666,0.6332758620689664
compound,U2OS_short,BRD-K19333160-001-01-3,1.0,0.6332372332127219
compound,U2OS_short,BRD-K19477839-001-07-6,0.1982961422106159,-0.16846662457666223
compound,U2OS_short,BRD-K19975102-001-01-2,0.5481765968408131,0.18141383005353495
compound,U2OS_short,BRD-K20093108-001-02-3,0.2556878306878307,-0.11107493609944746
compound,U2OS_short,BRD-K20897876-001-11-8,0.29907407407407405,0.01568326947637373
compound,U2OS_short,BRD-K20986415-001-02-6,1.0,0.6332372332127219
compound,U2OS_short,BRD-K21528677-001-04-4,1.0,0.6332372332127219
compound,U2OS_short,BRD-K21728777-001-02-3,1.0,0.6332372332127219
compound,U2OS_short,BRD-K22134346-001-22-3,1.0,0.6332372332127219
compound,U2OS_short,BRD-K22149900-001-06-2,1.0,0.6332372332127219
compound,U2OS_short,BRD-K22482860-001-20-6,0.35486111111111107,-0.011901655676167036
compound,U2OS_short,BRD-K23363278-001-02-1,1.0,0.7125862203919716
compound,U2OS_short,BRD-K23913458-001-20-7,0.18345113862518822,-0.1833116281620899
compound,U2OS_short,BRD-K24282351-001-01-4,0.5674603174603174,0.20069755067303935
compound,U2OS_short,BRD-K24283677-001-01-9,0.24143323996265173,-0.04195756463504861
compound,U2OS_short,BRD-K24616672-003-20-1,0.6030753968253968,0.2363126300381187
compound,U2OS_short,BRD-K24696047-001-02-3,1.0,0.6332372332127219
compound,U2OS_short,BRD-K25243230-001-01-2,0.13094909911415867,-0.23581366767311945
compound,U2OS_short,BRD-K25244359-066-02-6,0.6222222222222222,0.33883141762452196
compound,U2OS_short,BRD-K25311561-001-10-7,0.9583333333333333,0.5915705665460551
compound,U2OS_short,BRD-K25412176-001-01-9,1.0,0.7113001703853226
compound,U2OS_short,BRD-K26439554-001-01-3,0.5225198412698413,0.15575707448256315
compound,U2OS_short,BRD-K26514105-001-01-7,0.6507696007696008,0.2840068339823226
compound,U2OS_short,BRD-K26521938-001-07-2,0.2717233328253065,-0.09503943396197166
compound,U2OS_short,BRD-K26970495-001-02-7,0.3697390572390572,0.0029762904517791136
compound,U2OS_short,BRD-K26989966-001-04-3,1.0,0.6332372332127219
compound,U2OS_short,BRD-K27539181-001-08-5,0.39576719576719577,0.11237639116949542
compound,U2OS_short,BRD-K28132190-001-02-0,1.0,0.6332372332127219
compound,U2OS_short,BRD-K29151923-001-01-5,0.35963203463203464,-0.007130732155243506
compound,U2OS_short,BRD-K29322660-001-01-9,0.33616610354415233,-0.0305966632431258
compound,U2OS_short,BRD-K29530284-001-06-2,0.47983125170625174,0.11306848491897356
compound,U2OS_short,BRD-K29791386-001-01-8,0.12280993110086542,-0.2439528356864127
compound,U2OS_short,BRD-K29895144-001-01-0,0.8680555555555555,0.5012927887682773
compound,U2OS_short,BRD-K30177383-001-01-0,0.30604071173924113,-0.06072205504803698
compound,U2OS_short,BRD-K31170746-001-01-6,0.6625,0.29573723321272183
compound,U2OS_short,BRD-K31476763-001-01-5,0.34205643390426,-0.024706332883018142
compound,U2OS_short,BRD-K32292990-001-03-6,0.3634920634920635,-0.003270703295214658
compound,U2OS_short,BRD-K32730239-001-01-0,1.0,0.6332372332127219
compound,U2OS_short,BRD-K32821942-001-22-1,0.3178839678839679,-0.048878798903310226
compound,U2OS_short,BRD-K33882852-003-02-8,0.9125807228485798,0.6116601287507845
compound,U2OS_short,BRD-K34581968-001-05-3,1.0,0.6332372332127219
compound,U2OS_short,BRD-K35498378-001-06-1,0.4632800653671797,0.09651729857990157
compound,U2OS_short,BRD-K36016295-001-05-2,0.5360427773259842,0.169280010538706
compound,U2OS_short,BRD-K36055864-001-20-0,1.0,0.6332372332127219
compound,U2OS_short,BRD-K36461289-001-05-8,0.45734126984126977,0.09057850305399166
compound,U2OS_short,BRD-K36574127-001-01-3,0.65,0.3666091954022997
compound,U2OS_short,BRD-K36660044-001-24-2,0.8412698412698412,0.4745070744825631
compound,U2OS_short,BRD-K36740062-001-06-6,1.0,0.7166091954022997
compound,U2OS_short,BRD-K36927236-001-36-7,0.3776378592168066,0.01087509242952843
compound,U2OS_short,BRD-K37355418-236-01-6,0.22535045810841156,-0.1414123086788666
compound,U2OS_short,BRD-K37385792-003-02-1,1.0,0.6332372332127219
compound,U2OS_short,BRD-K37602296-001-01-6,0.6082070707070707,0.24144430391979255
compound,U2OS_short,BRD-K37764012-001-03-3,0.4151651110816714,0.114244516983876
compound,U2OS_short,BRD-K37864785-001-01-0,0.5901302401302402,0.22336747334296203
compound,U2OS_short,BRD-K38272302-001-02-7,1.0,0.6332372332127219
compound,U2OS_short,BRD-K38512030-001-01-7,0.2403422965922966,-0.12642047019498154
compound,U2OS_short,BRD-K38775274-001-22-1,0.9388888888888889,0.5721261221016107
compound,U2OS_short,BRD-K38852836-001-04-9,1.0,0.7113001703853226
compound,U2OS_short,BRD-K40109029-001-02-9,1.0,0.6332372332127219
compound,U2OS_short,BRD-K41599323-001-02-3,0.9476332199546484,0.646712625856853
compound,U2OS_short,BRD-K42191735-001-08-7,0.9999999999999998,0.6990794059022044
compound,U2OS_short,BRD-K42352790-001-05-3,0.5860198845149546,0.21925711772767642
compound,U2OS_short,BRD-K43236057-001-07-1,1.0,0.7166091954022997
compound,U2OS_short,BRD-K43330982-001-02-3,1.0,0.6332372332127219
compound,U2OS_short,BRD-K43570081-001-02-4,1.0,0.6332372332127219
compound,U2OS_short,BRD-K44067360-001-29-5,0.6690476190476191,0.3022848522603409
compound,U2OS_short,BRD-K44227013-001-08-0,1.0,0.6332372332127219
compound,U2OS_short,BRD-K44432556-001-05-5,0.7142857142857143,0.43089490968801397
compound,U2OS_short,BRD-K44771174-066-01-0,0.9305555555555556,0.5637927887682773
compound,U2OS_short,BRD-K45293975-001-02-0,1.0,0.6332372332127219
compound,U2OS_short,BRD-K45746021-003-01-9,0.8055555555555555,0.5221647509578552
compound,U2OS_short,BRD-K46625559-001-01-8,0.3666666666666667,0.08327586206896632
compound,U2OS_short,BRD-K47049295-300-03-1,1.0,0.6332372332127219
compound,U2OS_short,BRD-K47557313-001-02-7,1.0,0.7166091954022997
